case_id,model_id,patch_id,finite,input_shape,output_shape
A001506620,B1,P11,True,3x256x256,2x256x256
A001506620,B1,P12,True,3x256x256,2x256x256
A001506620,B1,P13,True,3x256x256,2x256x256
A001506620,B1,P14,True,3x256x256,2x256x256
A001506620,B1,P15,True,3x256x256,2x256x256
A001506620,B1,P16,True,3x256x256,2x256x256
A001506620,B1,P17,True,3x256x256,2x256x256
A001506620,B1,P18,True,3x256x256,2x256x256
A001506620,B1,P19,True,3x256x256,2x256x256
A001506620,B1,P20,True,3x256x256,2x256x256
A001516623,B1,P01,True,3x256x256,2x256x256
A001516623,B1,P02,True,3x256x256,2x256x256
A001516623,B1,P03,True,3x256x256,2x256x256
A001516623,B1,P04,True,3x256x256,2x256x256
A001516623,B1,P05,True,3x256x256,2x256x256
A001516623,B1,P06,True,3x256x256,2x256x256
A001516623,B1,P07,True,3x256x256,2x256x256
A001516623,B1,P08,True,3x256x256,2x256x256
A001516623,B1,P09,True,3x256x256,2x256x256
A001516623,B1,P10,True,3x256x256,2x256x256
A001516623,B1,P11,True,3x256x256,2x256x256
A001516623,B1,P12,True,3x256x256,2x256x256
A001516623,B1,P13,True,3x256x256,2x256x256
A001516623,B1,P14,True,3x256x256,2x256x256
A001516623,B1,P15,True,3x256x256,2x256x256
A001516623,B1,P16,True,3x256x256,2x256x256
A001516623,B1,P17,True,3x256x256,2x256x256
A001516623,B1,P18,True,3x256x256,2x256x256
A001516623,B1,P19,True,3x256x256,2x256x256
A001516623,B1,P20,True,3x256x256,2x256x256
A001521653,B1,P01,True,3x256x256,2x256x256
A001521653,B1,P02,True,3x256x256,2x256x256
A001521653,B1,P03,True,3x256x256,2x256x256
A001521653,B1,P04,True,3x256x256,2x256x256
A001521653,B1,P05,True,3x256x256,2x256x256
A001521653,B1,P06,True,3x256x256,2x256x256
A001521653,B1,P07,True,3x256x256,2x256x256
A001521653,B1,P08,True,3x256x256,2x256x256
A001521653,B1,P09,True,3x256x256,2x256x256
A001521653,B1,P10,True,3x256x256,2x256x256
A001521653,B1,P11,True,3x256x256,2x256x256
A001521653,B1,P12,True,3x256x256,2x256x256
A001521653,B1,P13,True,3x256x256,2x256x256
A001521653,B1,P14,True,3x256x256,2x256x256
A001521653,B1,P15,True,3x256x256,2x256x256
A001521653,B1,P16,True,3x256x256,2x256x256
A001521653,B1,P17,True,3x256x256,2x256x256
A001521653,B1,P18,True,3x256x256,2x256x256
A001521653,B1,P19,True,3x256x256,2x256x256
A001521653,B1,P20,True,3x256x256,2x256x256
A001525457,B1,P01,True,3x256x256,2x256x256
A001525457,B1,P02,True,3x256x256,2x256x256
A001525457,B1,P03,True,3x256x256,2x256x256
A001525457,B1,P04,True,3x256x256,2x256x256
A001525457,B1,P05,True,3x256x256,2x256x256
A001525457,B1,P06,True,3x256x256,2x256x256
A001525457,B1,P07,True,3x256x256,2x256x256
A001525457,B1,P08,True,3x256x256,2x256x256
A001525457,B1,P09,True,3x256x256,2x256x256
A001525457,B1,P10,True,3x256x256,2x256x256
A001525457,B1,P11,True,3x256x256,2x256x256
A001525457,B1,P12,True,3x256x256,2x256x256
A001525457,B1,P13,True,3x256x256,2x256x256
A001525457,B1,P14,True,3x256x256,2x256x256
A001525457,B1,P15,True,3x256x256,2x256x256
A001525457,B1,P16,True,3x256x256,2x256x256
A001525457,B1,P17,True,3x256x256,2x256x256
A001525457,B1,P18,True,3x256x256,2x256x256
A001525457,B1,P19,True,3x256x256,2x256x256
A001525457,B1,P20,True,3x256x256,2x256x256
A001529896,B1,P01,True,3x256x256,2x256x256
A001529896,B1,P02,True,3x256x256,2x256x256
A001529896,B1,P03,True,3x256x256,2x256x256
A001529896,B1,P04,True,3x256x256,2x256x256
A001529896,B1,P05,True,3x256x256,2x256x256
A001529896,B1,P06,True,3x256x256,2x256x256
A001529896,B1,P07,True,3x256x256,2x256x256
A001529896,B1,P08,True,3x256x256,2x256x256
A001529896,B1,P09,True,3x256x256,2x256x256
A001529896,B1,P10,True,3x256x256,2x256x256
A001529896,B1,P11,True,3x256x256,2x256x256
A001529896,B1,P12,True,3x256x256,2x256x256
A001529896,B1,P13,True,3x256x256,2x256x256
A001529896,B1,P14,True,3x256x256,2x256x256
A001529896,B1,P15,True,3x256x256,2x256x256
A001529896,B1,P16,True,3x256x256,2x256x256
A001529896,B1,P17,True,3x256x256,2x256x256
A001529896,B1,P18,True,3x256x256,2x256x256
A001529896,B1,P19,True,3x256x256,2x256x256
A001529896,B1,P20,True,3x256x256,2x256x256
A001534217,B1,P01,True,3x256x256,2x256x256
A001534217,B1,P02,True,3x256x256,2x256x256
A001534217,B1,P03,True,3x256x256,2x256x256
A001534217,B1,P04,True,3x256x256,2x256x256
A001534217,B1,P05,True,3x256x256,2x256x256
A001534217,B1,P06,True,3x256x256,2x256x256
A001534217,B1,P07,True,3x256x256,2x256x256
A001534217,B1,P08,True,3x256x256,2x256x256
A001534217,B1,P09,True,3x256x256,2x256x256
A001534217,B1,P10,True,3x256x256,2x256x256
A001534217,B1,P11,True,3x256x256,2x256x256
A001534217,B1,P12,True,3x256x256,2x256x256
A001534217,B1,P13,True,3x256x256,2x256x256
A001534217,B1,P14,True,3x256x256,2x256x256
A001534217,B1,P15,True,3x256x256,2x256x256
A001534217,B1,P16,True,3x256x256,2x256x256
A001534217,B1,P17,True,3x256x256,2x256x256
A001534217,B1,P18,True,3x256x256,2x256x256
A001534217,B1,P19,True,3x256x256,2x256x256
A001534217,B1,P20,True,3x256x256,2x256x256
A001544142,B1,P01,True,3x256x256,2x256x256
A001544142,B1,P02,True,3x256x256,2x256x256
A001544142,B1,P03,True,3x256x256,2x256x256
A001544142,B1,P04,True,3x256x256,2x256x256
A001544142,B1,P05,True,3x256x256,2x256x256
A001544142,B1,P06,True,3x256x256,2x256x256
A001544142,B1,P07,True,3x256x256,2x256x256
A001544142,B1,P08,True,3x256x256,2x256x256
A001544142,B1,P09,True,3x256x256,2x256x256
A001544142,B1,P10,True,3x256x256,2x256x256
A001544142,B1,P11,True,3x256x256,2x256x256
A001544142,B1,P12,True,3x256x256,2x256x256
A001544142,B1,P13,True,3x256x256,2x256x256
A001544142,B1,P14,True,3x256x256,2x256x256
A001544142,B1,P15,True,3x256x256,2x256x256
A001544142,B1,P16,True,3x256x256,2x256x256
A001544142,B1,P17,True,3x256x256,2x256x256
A001544142,B1,P18,True,3x256x256,2x256x256
A001544142,B1,P19,True,3x256x256,2x256x256
A001544142,B1,P20,True,3x256x256,2x256x256
A001545475,B1,P01,True,3x256x256,2x256x256
A001545475,B1,P02,True,3x256x256,2x256x256
A001545475,B1,P03,True,3x256x256,2x256x256
A001545475,B1,P04,True,3x256x256,2x256x256
A001545475,B1,P05,True,3x256x256,2x256x256
A001545475,B1,P06,True,3x256x256,2x256x256
A001545475,B1,P07,True,3x256x256,2x256x256
A001545475,B1,P08,True,3x256x256,2x256x256
A001545475,B1,P09,True,3x256x256,2x256x256
A001545475,B1,P10,True,3x256x256,2x256x256
A001545475,B1,P11,True,3x256x256,2x256x256
A001545475,B1,P12,True,3x256x256,2x256x256
A001545475,B1,P13,True,3x256x256,2x256x256
A001545475,B1,P14,True,3x256x256,2x256x256
A001545475,B1,P15,True,3x256x256,2x256x256
A001545475,B1,P16,True,3x256x256,2x256x256
A001545475,B1,P17,True,3x256x256,2x256x256
A001545475,B1,P18,True,3x256x256,2x256x256
A001545475,B1,P19,True,3x256x256,2x256x256
A001545475,B1,P20,True,3x256x256,2x256x256
A001560256,B1,P01,True,3x256x256,2x256x256
A001560256,B1,P02,True,3x256x256,2x256x256
A001560256,B1,P03,True,3x256x256,2x256x256
A001560256,B1,P04,True,3x256x256,2x256x256
A001560256,B1,P05,True,3x256x256,2x256x256
A001560256,B1,P06,True,3x256x256,2x256x256
A001560256,B1,P07,True,3x256x256,2x256x256
A001560256,B1,P08,True,3x256x256,2x256x256
A001560256,B1,P09,True,3x256x256,2x256x256
A001560256,B1,P10,True,3x256x256,2x256x256
A001560256,B1,P11,True,3x256x256,2x256x256
A001560256,B1,P12,True,3x256x256,2x256x256
A001560256,B1,P13,True,3x256x256,2x256x256
A001560256,B1,P14,True,3x256x256,2x256x256
A001560256,B1,P15,True,3x256x256,2x256x256
A001560256,B1,P16,True,3x256x256,2x256x256
A001560256,B1,P17,True,3x256x256,2x256x256
A001560256,B1,P18,True,3x256x256,2x256x256
A001560256,B1,P19,True,3x256x256,2x256x256
A001560256,B1,P20,True,3x256x256,2x256x256
A001570399,B1,P01,True,3x256x256,2x256x256
A001570399,B1,P02,True,3x256x256,2x256x256
A001570399,B1,P03,True,3x256x256,2x256x256
A001570399,B1,P04,True,3x256x256,2x256x256
A001570399,B1,P05,True,3x256x256,2x256x256
A001570399,B1,P06,True,3x256x256,2x256x256
A001570399,B1,P07,True,3x256x256,2x256x256
A001570399,B1,P08,True,3x256x256,2x256x256
A001570399,B1,P09,True,3x256x256,2x256x256
A001570399,B1,P10,True,3x256x256,2x256x256
A001570399,B1,P11,True,3x256x256,2x256x256
A001570399,B1,P12,True,3x256x256,2x256x256
A001570399,B1,P13,True,3x256x256,2x256x256
A001570399,B1,P14,True,3x256x256,2x256x256
A001570399,B1,P15,True,3x256x256,2x256x256
A001570399,B1,P16,True,3x256x256,2x256x256
A001570399,B1,P17,True,3x256x256,2x256x256
A001570399,B1,P18,True,3x256x256,2x256x256
A001570399,B1,P19,True,3x256x256,2x256x256
A001570399,B1,P20,True,3x256x256,2x256x256
A001572675,B1,P01,True,3x256x256,2x256x256
A001572675,B1,P02,True,3x256x256,2x256x256
A001572675,B1,P03,True,3x256x256,2x256x256
A001572675,B1,P04,True,3x256x256,2x256x256
A001572675,B1,P05,True,3x256x256,2x256x256
A001572675,B1,P06,True,3x256x256,2x256x256
A001572675,B1,P07,True,3x256x256,2x256x256
A001572675,B1,P08,True,3x256x256,2x256x256
A001572675,B1,P09,True,3x256x256,2x256x256
A001572675,B1,P10,True,3x256x256,2x256x256
A001572675,B1,P11,True,3x256x256,2x256x256
A001572675,B1,P12,True,3x256x256,2x256x256
A001572675,B1,P13,True,3x256x256,2x256x256
A001572675,B1,P14,True,3x256x256,2x256x256
A001572675,B1,P15,True,3x256x256,2x256x256
A001572675,B1,P16,True,3x256x256,2x256x256
A001572675,B1,P17,True,3x256x256,2x256x256
A001572675,B1,P18,True,3x256x256,2x256x256
A001572675,B1,P19,True,3x256x256,2x256x256
A001572675,B1,P20,True,3x256x256,2x256x256
A001575759,B1,P01,True,3x256x256,2x256x256
A001575759,B1,P02,True,3x256x256,2x256x256
A001575759,B1,P03,True,3x256x256,2x256x256
A001575759,B1,P04,True,3x256x256,2x256x256
A001575759,B1,P05,True,3x256x256,2x256x256
A001575759,B1,P06,True,3x256x256,2x256x256
A001575759,B1,P07,True,3x256x256,2x256x256
A001575759,B1,P08,True,3x256x256,2x256x256
A001575759,B1,P09,True,3x256x256,2x256x256
A001575759,B1,P10,True,3x256x256,2x256x256
A001575759,B1,P11,True,3x256x256,2x256x256
A001575759,B1,P12,True,3x256x256,2x256x256
A001575759,B1,P13,True,3x256x256,2x256x256
A001575759,B1,P14,True,3x256x256,2x256x256
A001575759,B1,P15,True,3x256x256,2x256x256
A001575759,B1,P16,True,3x256x256,2x256x256
A001575759,B1,P17,True,3x256x256,2x256x256
A001575759,B1,P18,True,3x256x256,2x256x256
A001575759,B1,P19,True,3x256x256,2x256x256
A001575759,B1,P20,True,3x256x256,2x256x256
A001581917,B1,P01,True,3x256x256,2x256x256
A001581917,B1,P02,True,3x256x256,2x256x256
A001581917,B1,P03,True,3x256x256,2x256x256
A001581917,B1,P04,True,3x256x256,2x256x256
A001581917,B1,P05,True,3x256x256,2x256x256
A001581917,B1,P06,True,3x256x256,2x256x256
A001581917,B1,P07,True,3x256x256,2x256x256
A001581917,B1,P08,True,3x256x256,2x256x256
A001581917,B1,P09,True,3x256x256,2x256x256
A001581917,B1,P10,True,3x256x256,2x256x256
A001581917,B1,P11,True,3x256x256,2x256x256
A001581917,B1,P12,True,3x256x256,2x256x256
A001581917,B1,P13,True,3x256x256,2x256x256
A001581917,B1,P14,True,3x256x256,2x256x256
A001581917,B1,P15,True,3x256x256,2x256x256
A001581917,B1,P16,True,3x256x256,2x256x256
A001581917,B1,P17,True,3x256x256,2x256x256
A001581917,B1,P18,True,3x256x256,2x256x256
A001581917,B1,P19,True,3x256x256,2x256x256
A001581917,B1,P20,True,3x256x256,2x256x256
A001583377,B1,P01,True,3x256x256,2x256x256
A001583377,B1,P02,True,3x256x256,2x256x256
A001583377,B1,P03,True,3x256x256,2x256x256
A001583377,B1,P04,True,3x256x256,2x256x256
A001583377,B1,P05,True,3x256x256,2x256x256
A001583377,B1,P06,True,3x256x256,2x256x256
A001583377,B1,P07,True,3x256x256,2x256x256
A001583377,B1,P08,True,3x256x256,2x256x256
A001583377,B1,P09,True,3x256x256,2x256x256
A001583377,B1,P10,True,3x256x256,2x256x256
A001583377,B1,P11,True,3x256x256,2x256x256
A001583377,B1,P12,True,3x256x256,2x256x256
A001583377,B1,P13,True,3x256x256,2x256x256
A001583377,B1,P14,True,3x256x256,2x256x256
A001583377,B1,P15,True,3x256x256,2x256x256
A001583377,B1,P16,True,3x256x256,2x256x256
A001583377,B1,P17,True,3x256x256,2x256x256
A001583377,B1,P18,True,3x256x256,2x256x256
A001583377,B1,P19,True,3x256x256,2x256x256
A001583377,B1,P20,True,3x256x256,2x256x256
A001588715,B1,P01,True,3x256x256,2x256x256
A001588715,B1,P02,True,3x256x256,2x256x256
A001588715,B1,P03,True,3x256x256,2x256x256
A001588715,B1,P04,True,3x256x256,2x256x256
A001588715,B1,P05,True,3x256x256,2x256x256
A001588715,B1,P06,True,3x256x256,2x256x256
A001588715,B1,P07,True,3x256x256,2x256x256
A001588715,B1,P08,True,3x256x256,2x256x256
A001588715,B1,P09,True,3x256x256,2x256x256
A001588715,B1,P10,True,3x256x256,2x256x256
A001588715,B1,P11,True,3x256x256,2x256x256
A001588715,B1,P12,True,3x256x256,2x256x256
A001588715,B1,P13,True,3x256x256,2x256x256
A001588715,B1,P14,True,3x256x256,2x256x256
A001588715,B1,P15,True,3x256x256,2x256x256
A001588715,B1,P16,True,3x256x256,2x256x256
A001588715,B1,P17,True,3x256x256,2x256x256
A001588715,B1,P18,True,3x256x256,2x256x256
A001588715,B1,P19,True,3x256x256,2x256x256
A001588715,B1,P20,True,3x256x256,2x256x256
A001590165,B1,P01,True,3x256x256,2x256x256
A001590165,B1,P02,True,3x256x256,2x256x256
A001590165,B1,P03,True,3x256x256,2x256x256
A001590165,B1,P04,True,3x256x256,2x256x256
A001590165,B1,P05,True,3x256x256,2x256x256
A001590165,B1,P06,True,3x256x256,2x256x256
A001590165,B1,P07,True,3x256x256,2x256x256
A001590165,B1,P08,True,3x256x256,2x256x256
A001590165,B1,P09,True,3x256x256,2x256x256
A001590165,B1,P10,True,3x256x256,2x256x256
A001590165,B1,P11,True,3x256x256,2x256x256
A001590165,B1,P12,True,3x256x256,2x256x256
A001590165,B1,P13,True,3x256x256,2x256x256
A001590165,B1,P14,True,3x256x256,2x256x256
A001590165,B1,P15,True,3x256x256,2x256x256
A001590165,B1,P16,True,3x256x256,2x256x256
A001590165,B1,P17,True,3x256x256,2x256x256
A001590165,B1,P18,True,3x256x256,2x256x256
A001590165,B1,P19,True,3x256x256,2x256x256
A001590165,B1,P20,True,3x256x256,2x256x256
A001598566,B1,P01,True,3x256x256,2x256x256
A001598566,B1,P02,True,3x256x256,2x256x256
A001598566,B1,P03,True,3x256x256,2x256x256
A001598566,B1,P04,True,3x256x256,2x256x256
A001598566,B1,P05,True,3x256x256,2x256x256
A001598566,B1,P06,True,3x256x256,2x256x256
A001598566,B1,P07,True,3x256x256,2x256x256
A001598566,B1,P08,True,3x256x256,2x256x256
A001598566,B1,P09,True,3x256x256,2x256x256
A001598566,B1,P10,True,3x256x256,2x256x256
A001598566,B1,P11,True,3x256x256,2x256x256
A001598566,B1,P12,True,3x256x256,2x256x256
A001598566,B1,P13,True,3x256x256,2x256x256
A001598566,B1,P14,True,3x256x256,2x256x256
A001598566,B1,P15,True,3x256x256,2x256x256
A001598566,B1,P16,True,3x256x256,2x256x256
A001598566,B1,P17,True,3x256x256,2x256x256
A001598566,B1,P18,True,3x256x256,2x256x256
A001598566,B1,P19,True,3x256x256,2x256x256
A001598566,B1,P20,True,3x256x256,2x256x256
A001601034,B1,P01,True,3x256x256,2x256x256
A001601034,B1,P02,True,3x256x256,2x256x256
A001601034,B1,P03,True,3x256x256,2x256x256
A001601034,B1,P04,True,3x256x256,2x256x256
A001601034,B1,P05,True,3x256x256,2x256x256
A001601034,B1,P06,True,3x256x256,2x256x256
A001601034,B1,P07,True,3x256x256,2x256x256
A001601034,B1,P08,True,3x256x256,2x256x256
A001601034,B1,P09,True,3x256x256,2x256x256
A001601034,B1,P10,True,3x256x256,2x256x256
A001601034,B1,P11,True,3x256x256,2x256x256
A001601034,B1,P12,True,3x256x256,2x256x256
A001601034,B1,P13,True,3x256x256,2x256x256
A001601034,B1,P14,True,3x256x256,2x256x256
A001601034,B1,P15,True,3x256x256,2x256x256
A001601034,B1,P16,True,3x256x256,2x256x256
A001601034,B1,P17,True,3x256x256,2x256x256
A001601034,B1,P18,True,3x256x256,2x256x256
A001601034,B1,P19,True,3x256x256,2x256x256
A001601034,B1,P20,True,3x256x256,2x256x256
A001601356,B1,P01,True,3x256x256,2x256x256
A001601356,B1,P02,True,3x256x256,2x256x256
A001601356,B1,P03,True,3x256x256,2x256x256
A001601356,B1,P04,True,3x256x256,2x256x256
A001601356,B1,P05,True,3x256x256,2x256x256
A001601356,B1,P06,True,3x256x256,2x256x256
A001601356,B1,P07,True,3x256x256,2x256x256
A001601356,B1,P08,True,3x256x256,2x256x256
A001601356,B1,P09,True,3x256x256,2x256x256
A001601356,B1,P10,True,3x256x256,2x256x256
A001601356,B1,P11,True,3x256x256,2x256x256
A001601356,B1,P12,True,3x256x256,2x256x256
A001601356,B1,P13,True,3x256x256,2x256x256
A001601356,B1,P14,True,3x256x256,2x256x256
A001601356,B1,P15,True,3x256x256,2x256x256
A001601356,B1,P16,True,3x256x256,2x256x256
A001601356,B1,P17,True,3x256x256,2x256x256
A001601356,B1,P18,True,3x256x256,2x256x256
A001601356,B1,P19,True,3x256x256,2x256x256
A001601356,B1,P20,True,3x256x256,2x256x256
A001602118,B1,P01,True,3x256x256,2x256x256
A001602118,B1,P02,True,3x256x256,2x256x256
A001602118,B1,P03,True,3x256x256,2x256x256
A001602118,B1,P04,True,3x256x256,2x256x256
A001602118,B1,P05,True,3x256x256,2x256x256
A001602118,B1,P06,True,3x256x256,2x256x256
A001602118,B1,P07,True,3x256x256,2x256x256
A001602118,B1,P08,True,3x256x256,2x256x256
A001602118,B1,P09,True,3x256x256,2x256x256
A001602118,B1,P10,True,3x256x256,2x256x256
A001602118,B1,P11,True,3x256x256,2x256x256
A001602118,B1,P12,True,3x256x256,2x256x256
A001602118,B1,P13,True,3x256x256,2x256x256
A001602118,B1,P14,True,3x256x256,2x256x256
A001602118,B1,P15,True,3x256x256,2x256x256
A001602118,B1,P16,True,3x256x256,2x256x256
A001602118,B1,P17,True,3x256x256,2x256x256
A001602118,B1,P18,True,3x256x256,2x256x256
A001602118,B1,P19,True,3x256x256,2x256x256
A001602118,B1,P20,True,3x256x256,2x256x256
A001603586,B1,P01,True,3x256x256,2x256x256
A001603586,B1,P02,True,3x256x256,2x256x256
A001603586,B1,P03,True,3x256x256,2x256x256
A001603586,B1,P04,True,3x256x256,2x256x256
A001603586,B1,P05,True,3x256x256,2x256x256
A001603586,B1,P06,True,3x256x256,2x256x256
A001603586,B1,P07,True,3x256x256,2x256x256
A001603586,B1,P08,True,3x256x256,2x256x256
A001603586,B1,P09,True,3x256x256,2x256x256
A001603586,B1,P10,True,3x256x256,2x256x256
A001603586,B1,P11,True,3x256x256,2x256x256
A001603586,B1,P12,True,3x256x256,2x256x256
A001603586,B1,P13,True,3x256x256,2x256x256
A001603586,B1,P14,True,3x256x256,2x256x256
A001603586,B1,P15,True,3x256x256,2x256x256
A001603586,B1,P16,True,3x256x256,2x256x256
A001603586,B1,P17,True,3x256x256,2x256x256
A001603586,B1,P18,True,3x256x256,2x256x256
A001603586,B1,P19,True,3x256x256,2x256x256
A001603586,B1,P20,True,3x256x256,2x256x256
A001603641,B1,P01,True,3x256x256,2x256x256
A001603641,B1,P02,True,3x256x256,2x256x256
A001603641,B1,P03,True,3x256x256,2x256x256
A001603641,B1,P04,True,3x256x256,2x256x256
A001603641,B1,P05,True,3x256x256,2x256x256
A001603641,B1,P06,True,3x256x256,2x256x256
A001603641,B1,P07,True,3x256x256,2x256x256
A001603641,B1,P08,True,3x256x256,2x256x256
A001603641,B1,P09,True,3x256x256,2x256x256
A001603641,B1,P10,True,3x256x256,2x256x256
A001603641,B1,P11,True,3x256x256,2x256x256
A001603641,B1,P12,True,3x256x256,2x256x256
A001603641,B1,P13,True,3x256x256,2x256x256
A001603641,B1,P14,True,3x256x256,2x256x256
A001603641,B1,P15,True,3x256x256,2x256x256
A001603641,B1,P16,True,3x256x256,2x256x256
A001603641,B1,P17,True,3x256x256,2x256x256
A001603641,B1,P18,True,3x256x256,2x256x256
A001603641,B1,P19,True,3x256x256,2x256x256
A001603641,B1,P20,True,3x256x256,2x256x256
A001604205,B1,P01,True,3x256x256,2x256x256
A001604205,B1,P02,True,3x256x256,2x256x256
A001604205,B1,P03,True,3x256x256,2x256x256
A001604205,B1,P04,True,3x256x256,2x256x256
A001604205,B1,P05,True,3x256x256,2x256x256
A001604205,B1,P06,True,3x256x256,2x256x256
A001604205,B1,P07,True,3x256x256,2x256x256
A001604205,B1,P08,True,3x256x256,2x256x256
A001604205,B1,P09,True,3x256x256,2x256x256
A001604205,B1,P10,True,3x256x256,2x256x256
A001604205,B1,P11,True,3x256x256,2x256x256
A001604205,B1,P12,True,3x256x256,2x256x256
A001604205,B1,P13,True,3x256x256,2x256x256
A001604205,B1,P14,True,3x256x256,2x256x256
A001604205,B1,P15,True,3x256x256,2x256x256
A001604205,B1,P16,True,3x256x256,2x256x256
A001604205,B1,P17,True,3x256x256,2x256x256
A001604205,B1,P18,True,3x256x256,2x256x256
A001604205,B1,P19,True,3x256x256,2x256x256
A001604205,B1,P20,True,3x256x256,2x256x256
A001604824,B1,P01,True,3x256x256,2x256x256
A001604824,B1,P02,True,3x256x256,2x256x256
A001604824,B1,P03,True,3x256x256,2x256x256
A001604824,B1,P04,True,3x256x256,2x256x256
A001604824,B1,P05,True,3x256x256,2x256x256
A001604824,B1,P06,True,3x256x256,2x256x256
A001604824,B1,P07,True,3x256x256,2x256x256
A001604824,B1,P08,True,3x256x256,2x256x256
A001604824,B1,P09,True,3x256x256,2x256x256
A001604824,B1,P10,True,3x256x256,2x256x256
A001604824,B1,P11,True,3x256x256,2x256x256
A001604824,B1,P12,True,3x256x256,2x256x256
A001604824,B1,P13,True,3x256x256,2x256x256
A001604824,B1,P14,True,3x256x256,2x256x256
A001604824,B1,P15,True,3x256x256,2x256x256
A001604824,B1,P16,True,3x256x256,2x256x256
A001604824,B1,P17,True,3x256x256,2x256x256
A001604824,B1,P18,True,3x256x256,2x256x256
A001604824,B1,P19,True,3x256x256,2x256x256
A001604824,B1,P20,True,3x256x256,2x256x256
A001605283,B1,P01,True,3x256x256,2x256x256
A001605283,B1,P02,True,3x256x256,2x256x256
A001605283,B1,P03,True,3x256x256,2x256x256
A001605283,B1,P04,True,3x256x256,2x256x256
A001605283,B1,P05,True,3x256x256,2x256x256
A001605283,B1,P06,True,3x256x256,2x256x256
A001605283,B1,P07,True,3x256x256,2x256x256
A001605283,B1,P08,True,3x256x256,2x256x256
A001605283,B1,P09,True,3x256x256,2x256x256
A001605283,B1,P10,True,3x256x256,2x256x256
A001605283,B1,P11,True,3x256x256,2x256x256
A001605283,B1,P12,True,3x256x256,2x256x256
A001605283,B1,P13,True,3x256x256,2x256x256
A001605283,B1,P14,True,3x256x256,2x256x256
A001605283,B1,P15,True,3x256x256,2x256x256
A001605283,B1,P16,True,3x256x256,2x256x256
A001605283,B1,P17,True,3x256x256,2x256x256
A001605283,B1,P18,True,3x256x256,2x256x256
A001605283,B1,P19,True,3x256x256,2x256x256
A001605283,B1,P20,True,3x256x256,2x256x256
A001606059,B1,P01,True,3x256x256,2x256x256
A001606059,B1,P02,True,3x256x256,2x256x256
A001606059,B1,P03,True,3x256x256,2x256x256
A001606059,B1,P04,True,3x256x256,2x256x256
A001606059,B1,P05,True,3x256x256,2x256x256
A001606059,B1,P06,True,3x256x256,2x256x256
A001606059,B1,P07,True,3x256x256,2x256x256
A001606059,B1,P08,True,3x256x256,2x256x256
A001606059,B1,P09,True,3x256x256,2x256x256
A001606059,B1,P10,True,3x256x256,2x256x256
A001606059,B1,P11,True,3x256x256,2x256x256
A001606059,B1,P12,True,3x256x256,2x256x256
A001606059,B1,P13,True,3x256x256,2x256x256
A001606059,B1,P14,True,3x256x256,2x256x256
A001606059,B1,P15,True,3x256x256,2x256x256
A001606059,B1,P16,True,3x256x256,2x256x256
A001606059,B1,P17,True,3x256x256,2x256x256
A001606059,B1,P18,True,3x256x256,2x256x256
A001606059,B1,P19,True,3x256x256,2x256x256
A001606059,B1,P20,True,3x256x256,2x256x256
A001608600,B1,P01,True,3x256x256,2x256x256
A001608600,B1,P02,True,3x256x256,2x256x256
A001608600,B1,P03,True,3x256x256,2x256x256
A001608600,B1,P04,True,3x256x256,2x256x256
A001608600,B1,P05,True,3x256x256,2x256x256
A001608600,B1,P06,True,3x256x256,2x256x256
A001608600,B1,P07,True,3x256x256,2x256x256
A001608600,B1,P08,True,3x256x256,2x256x256
A001608600,B1,P09,True,3x256x256,2x256x256
A001608600,B1,P10,True,3x256x256,2x256x256
A001608600,B1,P11,True,3x256x256,2x256x256
A001608600,B1,P12,True,3x256x256,2x256x256
A001608600,B1,P13,True,3x256x256,2x256x256
A001608600,B1,P14,True,3x256x256,2x256x256
A001608600,B1,P15,True,3x256x256,2x256x256
A001608600,B1,P16,True,3x256x256,2x256x256
A001608600,B1,P17,True,3x256x256,2x256x256
A001608600,B1,P18,True,3x256x256,2x256x256
A001608600,B1,P19,True,3x256x256,2x256x256
A001608600,B1,P20,True,3x256x256,2x256x256
A001608618,B1,P01,True,3x256x256,2x256x256
A001608618,B1,P02,True,3x256x256,2x256x256
A001608618,B1,P03,True,3x256x256,2x256x256
A001608618,B1,P04,True,3x256x256,2x256x256
A001608618,B1,P05,True,3x256x256,2x256x256
A001608618,B1,P06,True,3x256x256,2x256x256
A001608618,B1,P07,True,3x256x256,2x256x256
A001608618,B1,P08,True,3x256x256,2x256x256
A001608618,B1,P09,True,3x256x256,2x256x256
A001608618,B1,P10,True,3x256x256,2x256x256
A001608618,B1,P11,True,3x256x256,2x256x256
A001608618,B1,P12,True,3x256x256,2x256x256
A001608618,B1,P13,True,3x256x256,2x256x256
A001608618,B1,P14,True,3x256x256,2x256x256
A001608618,B1,P15,True,3x256x256,2x256x256
A001608618,B1,P16,True,3x256x256,2x256x256
A001608618,B1,P17,True,3x256x256,2x256x256
A001608618,B1,P18,True,3x256x256,2x256x256
A001608618,B1,P19,True,3x256x256,2x256x256
A001608618,B1,P20,True,3x256x256,2x256x256
A001608742,B1,P01,True,3x256x256,2x256x256
A001608742,B1,P02,True,3x256x256,2x256x256
A001608742,B1,P03,True,3x256x256,2x256x256
A001608742,B1,P04,True,3x256x256,2x256x256
A001608742,B1,P05,True,3x256x256,2x256x256
A001608742,B1,P06,True,3x256x256,2x256x256
A001608742,B1,P07,True,3x256x256,2x256x256
A001608742,B1,P08,True,3x256x256,2x256x256
